Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
192.168.0.141-192.168.0.142-46561-50574-6,192.168.0.141,46561,192.168.0.142,50574,6,7/8/2025 10:28,119979375,3527,3260,472618,134,134,134,134,0,134,0,0.041104294,2.346907637748593,3940.277235149791,56.56805596795282,17680.426613616288,27292.860688013105,460899,-133,1.19942212E8,34016.50935904705,29695.293013349852,460907,0,1.19979375E8,36814.782141761265,29183.008965119323,460961,4,0,1,0,0,112864,104764,29.39671922778394,27.171336740168883,0,134,69.66499705362371,66.95190927660778,4482.558155783119,0,0,0,1,1,0,0,0,0,69.67526152939443,134,0.041104294478527606,0,0,0,0,0,0,3527,472618,3260,134,-1,3923,3527,0,0,0,0,0,0,0,0,0,MITM
192.168.0.141-192.168.0.142-46561-50584-6,192.168.0.141,46561,192.168.0.142,50584,6,7/8/2025 10:28,119976221,3090,3092,355980,102,1122,102,115.20388349514558,57.98349179,102,0,0.032988357,1.8343425032272929,2967.938121671627,51.526877146763944,19410.487138003617,28176.480831805202,364093,4,1.19943763E8,38829.31790223369,29004.626066101922,364097,3880,1.19976221E8,38814.69459721776,29017.428042402717,364112,432,0,1,0,0,98880,98944,25.755103588401905,25.771773558362035,0,1122,57.606986899563125,70.69681483387667,4998.039627655445,0,0,0,1,1,0,0,0,1,57.616305402782274,115.20388349514563,0.032988357050452784,0,0,0,0,0,0,3090,355980,3092,102,-1,6959,3090,0,0,0,0,0,0,0,0,0,MITM
192.168.0.141-192.168.0.142-46561-50562-6,192.168.0.141,46561,192.168.0.142,50562,6,7/8/2025 10:28,119976242,3089,3091,355980,102,1122,102,115.24117837487863,58.12993898485532,102,0,0.032999029,1.8346392023805842,2967.9376021796047,51.51019816073252,19416.77326428228,28110.89175791029,364101,4,1.19943764E8,38841.89248704669,28847.72116057315,364107,3880,1.19976242E8,38827.26278317146,28854.062296633438,364134,301,0,1,0,0,98848,98912,25.74676409684511,25.763434063887416,0,1122,57.62562692121011,70.77205501000448,5008.68377,0,0,0,1,1,0,0,0,1,57.63495145631068,115.2411783748786,0.032999029,0,0,0,0,0,0,3089,355980,3091,102,-1,6944,3089,0,0,0,0,0,0,0,0,0,MITM
192.168.0.141-192.168.0.142-47266-43761-6,192.168.0.141,47266,192.168.0.142,43761,6,7/8/2025 10:28,119929267,1189,1189,0,62192,0,0,0,0,156,52,52.30613961312027,4.515644819071463,518.5723348079831,19.828354324887187,50454.04585612107,43283.265640186604,239981,0,1.1992437E8,100946.4393939393,40715.614549234684,374380,0,1.1992183E8,100944.3013468014,13073.816481496251,239981,7684,0,1,0,0,38048,38048,9.914177162443593,9.914177162443593,0,156,26.163934426229485,26.352434926699395,694.4508265659261,0,0,0,1,1,0,0,0,1,26.17493692178301,0,52.306139613120266,0,0,0,0,0,0,1189,0,1189,62192,-1,504,0,0,0,0,0,0,0,0,0,0,MITM
192.168.0.141-192.168.0.142-48635-36684-6,192.168.0.141,48635,192.168.0.142,36684,6,7/8/2025 10:28,119964377,1371,1350,2297353,1969,2001,123,1675.6768781911007,547.6066238589419,1969,0,1.4585185185185168,53.58939226155645,19166.706463202823,22.68173326153313,44104.55036764701,57671.53040722944,364072,-115,1.19862945E8,87491.20072992696,52977.95056,364080,0,1.19964377E8,88928.37435137133,52239.43653363422,364116,5,0,1,0,0,43872,44736,11.428392613583947,11.253340647949182,0,2001,845.4412196914028,923.8946901124151,853581.3984179155,0,0,0,1,1,0,0,0,0,845.7519294377067,1675.6768781911014,1.4585185185185185,0,0,0,0,0,0,1371,2297353,1350,1969,-1,7612,1371,0,0,0,0,0,0,0,0,0,MITM
192.168.0.141-192.168.0.142-48635-36696-6,192.168.0.141,48635,192.168.0.142,36696,6,7/8/2025 10:28,119971451,1392,1365,2297767,1969,2896,505,1650.6946839080451,559.7977240982493,1969,0,1.4424908424908405,53.29413165503752,19169.02713796468,22.980467244661398,43531.005442670525,57825.074954870965,491939,-124,1.19864737E8,86171.62976276065,54306.910060782066,492031,0,1.19971451E8,87955.60923753658,53454.71548210434,491955,6,0,1,0,0,44544,45204,11.602760393387257,11.37770685127414,0,2896,834.5558375634527,916.4729660286644,839922.6974613775,0,0,0,1,1,0,0,0,0,834.8585418933624,1650.694683908046,1.4424908424908425,0,0,0,0,0,0,1392,2297767,1365,1969,-1,8148,1392,0,0,0,0,0,0,0,0,0,MITM
192.168.0.141-192.168.0.142-42136-39629-6,192.168.0.141,42136,192.168.0.142,39629,6,7/8/2025 10:28,119999841,1195,1196,0,62452,0,0,0,0,104,52,52.21739130434785,3.356562081194355,520.4340229084137,19.92502640065998,50209.13849372388,43274.59647011609,220857,5,1.19900009E8,100418.7680067002,42797.31764999005,486765,138,1.19999841E8,100418.2769874477,12588.309729014414,220857,5118,0,1,0,0,38240,38272,9.958346528142483,9.966679872517497,0,104,26.130434782608695,26.22164720693599,687.5747822,0,0,0,1,1,0,0,0,1,26.141363446256797,0,52.21739130434783,0,0,0,0,0,0,1195,0,1196,62452,-1,504,0,0,0,0,0,0,0,0,0,0,MITM
192.168.0.141-192.168.0.142-52776-35679-6,192.168.0.141,52776,192.168.0.142,35679,6,7/8/2025 10:28,119997341,600,601,0,31252,0,0,0,0,104,0,52,3.002221399786053,260.4391042298179,10.008555106233562,99997.78416666659,85882.23537724244,328008,0,1.19791434E8,199985.69949916532,43676.65325213851,436950,0,1.19992441E8,199987.40166666647,9444.745004,355999,41223,0,0,0,0,19212,19232,5.000110794,5.008444312111882,0,104,25.99999999999999,26.09723699010878,681.0657785179019,0,0,0,0,1,0,0,0,1,26.02164862614488,0,52,0,0,0,0,0,0,600,0,601,31252,-1,504,0,0,0,0,0,0,0,0,0,0,MITM
8.0.6.4-8.6.0.1-0-0-0,8.6.0.1,0,8.0.6.4,0,0,7/8/2025 10:28,119298381,221,1,0,0,0,0,0,0,0,0,0,0,0,1.8608802411157617,539811.6787330317,651182.3727235021,5119528,0,1.19297382E8,542260.8273,651646.4130207993,5119528,0,0,0,0,0,0,0,0,0,0,0,0,1.852497897687312,0.008382343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221,0,1,0,-1,-1,0,0,4.6080417E7,0,4.6080417E7,4.6080417E7,5119528,0,5119528,5119528,MITM
192.168.0.140-192.168.0.255-57621-57621-17,192.168.0.140,57621,192.168.0.255,57621,17,7/8/2025 10:26,100864037,3,1,132,44,44,44,44,0,44,44,44,0,1.7449232177768177,0.039657346,3.3621345666666664E7,3907577.5812287247,3.7888015E7,3.0216865E7,6.2976022E7,3.1488011E7,1797671.9129563102,3.2759157E7,3.0216865E7,0,0,0,0,0,0,0,0,0,24,8,0.029743009,0.009914336,44,44,44,0,0,0,0,0,0,0,0,0,0,0,55,44,44,0,0,0,0,0,0,3,132,1,44,-1,-1,3,0,0,0,0,0,3.3621345666666664E7,3907577.5812287247,3.7888015E7,3.0216865E7,MITM
192.168.0.142-192.200.0.101-45290-443-6,192.168.0.142,45290,192.200.0.101,443,6,7/8/2025 10:28,108819813,4,6,0,0,0,0,0,0,0,0,0,0,0,0.09189503,1.2091090333333334E7,1.4610702558682095E7,3.0238546E7,21,7.8355817E7,2.6118605666666668E7,7526449.8264338635,3.0464007E7,1.742781E7,1.08819792E8,2.17639584E7,1.330176531623757E7,3.0652743E7,296219,0,0,0,0,128,192,0.036758012,0.055137018,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,6,0,-1,599,0,0,291845.25,87630.09417764729,414197,225454,2.691310275E7,6478350.944414758,3.0238546E7,1.7196278E7,MITM
192.168.0.166-224.0.0.251-5353-5353-17,192.168.0.166,5353,224.0.0.251,5353,17,7/8/2025 10:28,33789469,3,1,131,43,45,43,43.666666666666664,1.1547005383792515,43,43,43,0,5.149533424156504,0.11838007871624145,1.1263156333333334E7,1.9076001979977105E7,3.3288395E7,4574,3.3292969E7,1.66464845E7,2.3535215532899216E7,3.3288395E7,4574,0,0,0,0,0,0,0,0,0,24,8,0.088785059,0.029595019679060364,43,45,43.4,0.8944271909999159,0.8,0,0,0,0,0,0,0,0,0,54.25,43.666666666666664,43,0,0,0,0,0,0,3,131,1,43,-1,-1,3,0,501074,0,501074,501074,3.3288395E7,0,3.3288395E7,3.3288395E7,MITM
192.168.0.140-224.0.0.251-5353-5353-17,192.168.0.140,5353,224.0.0.251,5353,17,7/8/2025 10:28,99841529,56,1,2649,45,271,36,47.30357142857143,42.53764948109642,45,45,45,0,26.982759849360882,0.5709047184163215,1782884.4464285716,5424724.487,3.5879077E7,0,9.8305448E7,1787371.7818181822,5474618.111283051,3.5879077E7,0,0,0,0,0,0,0,0,0,0,448,8,0.5608888461634036,0.010015872252917921,36,271,47.22413793,41.78686232871387,1746.1418632788868,0,0,0,0,0,0,0,0,0,48.05263157894737,47.30357142857143,45,0,0,0,0,0,0,56,2649,1,45,-1,-1,56,0,8872999.666666666,4872028.902349034,1.3830287E7,4090958,1.4644506E7,1.2995794966790142E7,3.5879077E7,5679928,MITM
192.168.0.142-54.161.152.147-35674-443-6,192.168.0.142,35674,54.161.152.147,443,6,7/8/2025 10:28,91717387,4,6,0,0,0,0,0,0,0,0,0,0,0,0.10903058108273407,1.0190820777777776E7,1.4384529342097213E7,3.0193061E7,31,8.8630991E7,2.9543663666666668E7,1590607.3143225305,3.0464003E7,2.770699E7,9.1717387E7,1.83434774E7,1.5536100125842467E7,3.0582865E7,356597,0,0,0,0,128,192,0.043612232,0.065418349,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,6,0,-1,484,0,0,1139247.3333333333,1405822.8165143477,2761001,266937,2.932475E7,1402281.2153633807,3.0193061E7,2.770699E7,MITM
192.168.0.141-192.168.0.142-48635-39600-6,192.168.0.141,48635,192.168.0.142,39600,6,7/8/2025 10:28,70669626,3,5,0,0,0,0,0,0,0,0,0,0,0,0.11320280653529992,1.0095660857142858E7,1.9063956725134417E7,5.2192258E7,13,6.1421985E7,3.07109925E7,3.0379097007037263E7,5.2192258E7,9229727,7.0662325E7,1.766558125E7,2.3443773606504027E7,5.2221567E7,13,0,0,0,0,96,160,0.042451052450737464,0.070751754,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,5,0,-1,501,0,0,9774,16906.547932679812,29296,13,2.3544334333333332E7,2.4809829744921878E7,5.2192258E7,9218332,MITM
192.168.0.141-192.168.0.142-50053-44866-6,192.168.0.141,50053,192.168.0.142,44866,6,7/8/2025 10:28,70669624,3,5,0,0,0,0,0,0,0,0,0,0,0,0.11320280973901885,1.009566057142857E7,1.9063950863515586E7,5.2192258E7,29,6.1421984E7,3.0710992E7,3.0379097714144047E7,5.2192258E7,9229726,7.0662308E7,1.7665577E7,2.3443799229693312E7,5.2221609E7,29,0,0,0,0,96,160,0.042451053652132066,0.070751756,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,5,0,-1,501,0,0,9793.333333333332,16911.455417359364,29321,29,2.3544309333333332E7,2.480985139592741E7,5.2192258E7,9218290,MITM
192.168.0.166-192.168.0.255-57621-57621-17,192.168.0.166,57621,192.168.0.255,57621,17,7/8/2025 10:28,88574478,1,1,44,44,44,44,44,0,44,44,44,0,0.9935141813649752,0.022579868,8.8574478E7,0,8.8574478E7,8.8574478E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0.011289933879147444,0.011289933879147444,44,44,44,0,0,0,0,0,0,0,0,0,0,1,66,44,44,0,0,0,0,0,0,1,44,1,44,-1,-1,1,0,0,0,0,0,8.8574478E7,0,8.8574478E7,8.8574478E7,MITM
192.168.0.141-192.168.0.142-46561-49680-6,192.168.0.142,49680,192.168.0.141,46561,6,7/8/2025 10:29,61446650,1,3,0,0,0,0,0,0,0,0,0,0,0,0.065097121,2.0482216666666664E7,3.546660713483928E7,6.1435527E7,4460,0,0,0,0,0,6.144665E7,3.0723325E7,4.3443035503708184E7,6.144219E7,4460,0,0,0,0,32,96,0.01627428,0.048822841,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,3,0,-1,509,0,0,4460,0,4460,4460,6.1435527E7,0,6.1435527E7,6.1435527E7,MITM
192.168.0.141-192.168.0.142-46561-50574-6,192.168.0.141,46561,192.168.0.142,50574,6,7/8/2025 10:30,119999047,3523,3239,473020,134,1072,134,134.26625035481158,15.803253867888841,134,0,0.041370793,2.354503413235827,3942.9813138432673,56.350447516470695,17748.712764384032,26749.92004065413,260525,-110,1.19962046E8,34060.77399205007,28672.12424324896,260530,0,1.19999047E8,37059.61920938841,27990.19474909953,260532,4,0,1,0,0,112736,104080,29.35856649,26.99188102718849,0,1072,69.98196066834223,68.04024093254051,4629.474386158162,0,0,0,1,1,0,0,0,0,69.99230996746525,134.26625035481123,0.041370793,0,0,0,0,0,0,3523,473020,3239,134,-1,3923,3523,0,0,0,0,0,0,0,0,0,MITM
192.168.0.141-192.168.0.142-46561-50562-6,192.168.0.141,46561,192.168.0.142,50562,6,7/8/2025 10:30,119993761,3105,3107,355674,102,714,102,114.54879227053141,53.40783822272425,102,0,0.032829096,1.8299092191257402,2964.9541529079997,51.76935824188392,19319.55578811783,27382.975404788136,262792,4,1.19962453E8,38647.697487113335,27543.78149559943,262834,3860,1.19993761E8,38632.89150032194,27555.271491977663,262835,34,0,1,0,0,99360,99424,25.87634535432221,25.89301288756171,0,714,57.27957508450019,68.59848858774217,4705.752636522592,0,0,0,1,1,0,0,0,1,57.28879587894398,114.54879227053141,0.032829096,0,0,0,0,0,0,3105,355674,3107,102,-1,6944,3105,0,0,0,0,0,0,0,0,0,MITM
192.168.0.141-192.168.0.142-46561-50584-6,192.168.0.141,46561,192.168.0.142,50584,6,7/8/2025 10:30,119994647,3106,3108,355674,102,714,102,114.51191242755971,53.43877879087703,102,0,0.032818532818532746,1.829614808502143,2964.9322606865953,51.785643404576206,19313.479317559926,27343.407402587378,262778,5,1.19962453E8,38635.250563607064,27532.36336401585,262834,3860,1.19994647E8,38620.74252,27530.58772871275,262803,52,0,1,0,0,99392,99456,25.884487997202076,25.90115540737413,0,714,57.26114239742566,68.59514354792191,4705.2937183600125,0,0,0,1,1,0,0,0,1,57.27035725780495,114.51191242755957,0.032818532818532815,0,0,0,0,0,0,3106,355674,3108,102,-1,6959,3106,0,0,0,0,0,0,0,0,0,MITM
192.168.0.141-192.168.0.142-47266-43761-6,192.168.0.141,47266,192.168.0.142,43761,6,7/8/2025 10:30,119922520,1191,1191,0,62348,0,0,0,0,156,52,52.34928631402185,4.754007322741321,519.9023502841668,19.862824763855862,50366.45107097862,42386.03366694953,219976,-33,1.19918696E8,100772.01344537805,40262.97395417789,552356,0,1.19918608E8,100771.93949579842,10675.324210558729,219976,24791,0,1,0,0,38124,38112,9.931412381927931,9.931412381927931,0,156,26.185480486781415,26.394746201593488,696.6826270465339,0,0,0,1,1,0,0,0,1,26.19647355163728,0,52.34928631402183,0,0,0,0,0,0,1191,0,1191,62348,-1,504,0,0,0,0,0,0,0,0,0,0,MITM
192.168.0.141-192.168.0.142-48635-36684-6,192.168.0.141,48635,192.168.0.142,36684,6,7/8/2025 10:30,119959407,1371,1348,2298481,1969,2001,505,1676.499635,550.7088018988965,1969,0,1.4606824925816004,53.62913226869495,19176.90373377721,22.666000674711572,44135.175496688695,57308.962114465176,276055,-170,1.19851775E8,87483.04744525555,52172.813634067985,276111,0,1.19959407E8,89056.72383073486,51324.893975808525,276104,6,0,1,0,0,43872,44696,11.428866099679869,11.237134575031702,0,2001,846.4775735294104,925.2504376805747,856088.3724280951,0,0,0,1,1,0,0,0,0,846.7888929753586,1676.4996353026988,1.4606824925816024,0,0,0,0,0,0,1371,2298481,1348,1969,-1,7612,1371,0,0,0,0,0,0,0,0,0,MITM
192.168.0.141-192.168.0.142-48635-36696-6,192.168.0.141,48635,192.168.0.142,36696,6,7/8/2025 10:30,119952739,1396,1373,2298951,1969,2001,505,1646.8130372492835,564.0162458594161,1969,0,1.434085943190093,53.13864151576797,19181.88796005734,23.084091477060813,43335.5271,57424.30020455307,320720,-87,1.19850955E8,85914.66308243727,53701.56001808187,320747,0,1.19952739E8,87429.11005830909,53031.84370422984,320766,6,0,1,0,0,44672,45484,11.637916829894147,11.446174647166664,0,2001,831.3678700361014,915.9156046154344,838901.3947780568,0,0,0,1,1,0,0,0,0,831.6681112314915,1646.8130372492838,1.4340859431900947,0,0,0,0,0,0,1396,2298951,1373,1969,-1,8148,1396,0,0,0,0,0,0,0,0,0,MITM
192.168.0.141-192.168.0.142-42136-39629-6,192.168.0.141,42136,192.168.0.142,39629,6,7/8/2025 10:30,119941457,1193,1195,0,62400,0,0,0,0,156,0,52.217573221757306,4.509382640035903,520.2538101567334,19.909713119459603,50247.78257226639,42659.23928347561,216825,3,1.19803245E8,100506.0780201342,41315.19406033665,328848,4086,1.19941457E8,100453.48157453952,11960.589517499327,216825,28800,0,0,0,0,38176,38240,9.946519158926009,9.963193960533596,0,156,26.11971536,26.308199114011316,692.1213406224658,0,0,0,0,1,0,0,0,1,26.13065326633166,0,52.21757322175732,0,0,0,0,0,0,1193,0,1195,62400,-1,504,0,0,0,0,0,0,0,0,0,0,MITM
192.168.0.141-192.168.0.142-52776-35679-6,192.168.0.141,52776,192.168.0.142,35679,6,7/8/2025 10:30,119997376,601,602,0,31356,0,0,0,0,104,52,52.08637873754155,2.1193617794419777,261.3057138849436,10.025219218126903,99831.42762063218,83989.75951271871,225824,0,1.1980003E8,199666.71666666667,49336.12199713226,651396,0,1.19997376E8,199662.85524126465,7905.162149339082,225824,24763,0,1,0,0,19244,19264,5.008442851283681,5.016776366843222,0,104,26.086378737541537,26.09693256150897,681.0498891199471,0,0,0,1,1,0,0,0,1,26.108063175394847,0,52.08637873754153,0,0,0,0,0,0,601,0,602,31356,-1,504,0,0,0,0,0,0,0,0,0,0,MITM
8.0.6.4-8.6.0.1-0-0-0,8.6.0.1,0,8.0.6.4,0,0,7/8/2025 10:30,119303079,254,1,0,0,0,0,0,0,0,0,0,0,0,2.137413402381677,469697.16141732293,639081.6052981684,2557862,0,1.19303079E8,471553.67193675885,639661.7194,2557862,0,0,0,0,0,0,0,0,0,0,0,0,2.129031389039004,0.008382013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,0,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,MITM
192.168.0.140-192.168.0.255-57621-57621-17,192.168.0.140,57621,192.168.0.255,57621,17,7/8/2025 10:30,100247267,3,1,132,44,44,44,44,0,44,44,44,0,1.7556588350682918,0.039901337160642994,3.3415755666666668E7,5651704.752320076,3.9941521E7,3.0102309E7,7.004383E7,3.5021915E7,6957373.526732053,3.9941521E7,3.0102309E7,0,0,0,0,0,0,0,0,0,24,8,0.029926002870482245,0.009975334,44,44,44,0,0,0,0,0,0,0,0,0,0,0,55,44,44,0,0,0,0,0,0,3,132,1,44,-1,-1,3,0,0,0,0,0,3.3415755666666668E7,5651704.752320076,3.9941521E7,3.0102309E7,MITM
192.168.0.166-224.0.0.251-5353-5353-17,192.168.0.166,5353,224.0.0.251,5353,17,7/8/2025 10:30,32820538,6,1,964,366,423,43,160.66666666666669,182.37726466494297,366,366,366,0,40.52340641094914,0.21328108637341656,5470089.666666666,1.2887124793726437E7,3.1770784E7,0,3.2815041E7,6563008.2,1.409393308865812E7,3.1770784E7,0,0,0,0,0,0,0,0,0,0,48,8,0.18281235974864277,0.030468726624773793,43,423,212,181.08798177365924,32792.857142857145,0,0,0,0,0,0,0,0,0,242.28571428571428,160.66666666666666,366,0,0,0,0,0,0,6,964,1,366,-1,-1,6,0,1049754,0,1049754,1049754,3.1770784E7,0,3.1770784E7,3.1770784E7,MITM
192.168.0.142-192.200.0.101-45290-443-6,192.168.0.142,45290,192.200.0.101,443,6,7/8/2025 10:30,91604831,3,5,0,0,0,0,0,0,0,0,0,0,0,0.087331639,1.3086404428571427E7,1.6041241805374367E7,3.0246477E7,212823,6.0928019E7,3.04640095E7,5678.774559709163,3.0468025E7,3.0459994E7,9.1604831E7,2.290120775E7,1.511231028974834E7,3.0463329E7,232744,0,0,0,0,96,160,0.032749364,0.054582274,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,5,0,-1,599,0,0,228792,6282.1614114888835,232744,221548,3.0235210666666668E7,9898.396654677632,3.0246477E7,3.022791E7,MITM
192.168.0.142-54.161.152.147-35674-443-6,192.168.0.142,35674,54.161.152.147,443,6,7/8/2025 10:30,91776532,3,5,0,0,0,0,0,0,0,0,0,0,0,0.087168253,1.3110933142857144E7,1.5979570616632083E7,3.0214501E7,253503,6.0928011E7,3.04640055E7,5654.732929,3.0468004E7,3.0460007E7,9.1776532E7,2.2944133E7,1.5119819695898779E7,3.0559797E7,264505,0,0,0,0,96,160,0.032688095035013964,0.054480158,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,5,0,-1,484,0,0,268919.6666666667,18033.921851148556,288751,253503,3.0193744E7,21674.40372882262,3.0214501E7,3.0171256E7,MITM
192.168.0.141-192.168.0.142-48635-39600-6,192.168.0.141,48635,192.168.0.142,39600,6,7/8/2025 10:30,70650895,3,5,0,0,0,0,0,0,0,0,0,0,0,0.11323281891899599,1.0092985E7,1.9074428703428317E7,5.2214457E7,10,6.1439968E7,3.0719984E7,3.039777523266231E7,5.2214457E7,9225511,7.0646975E7,1.766174375E7,2.3446150074139997E7,5.2222436E7,10,0,0,0,0,96,160,0.042462307094623494,0.070770512,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,5,0,-1,501,0,0,2663,4577.821206644052,7949,10,2.3546328666666668E7,2.482732915613889E7,5.2214457E7,9202968,MITM
192.168.0.141-192.168.0.142-50053-44866-6,192.168.0.141,50053,192.168.0.142,44866,6,7/8/2025 10:30,70650894,3,5,0,0,0,0,0,0,0,0,0,0,0,0.11323282052170494,1.0092984857142856E7,1.9074422917339437E7,5.2214457E7,24,6.1439968E7,3.0719984E7,3.039777523266231E7,5.2214457E7,9225511,7.0646956E7,1.7661739E7,2.344617498155215E7,5.2222476E7,24,0,0,0,0,96,160,0.042462307695639356,0.070770513,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,5,0,-1,501,0,0,2681,4579.560786800411,7969,24,2.3546304333333332E7,2.4827350228860617E7,5.2214457E7,9202933,MITM
192.168.0.166-192.168.0.255-57621-57621-17,192.168.0.166,57621,192.168.0.255,57621,17,7/8/2025 10:30,96254438,2,1,88,44,44,44,44,0,44,44,44,0,1.371365339019485,0.031167394068624663,4.8127219E7,9410479.685732922,5.4781433E7,4.1473005E7,4.1473005E7,4.1473005E7,0,4.1473005E7,4.1473005E7,0,0,0,0,0,0,0,0,0,16,8,0.020778263,0.010389131,44,44,44,0,0,0,0,0,0,0,0,0,0,0,58.666666666666664,44,44,0,0,0,0,0,0,2,88,1,44,-1,-1,2,0,0,0,0,0,4.8127219E7,9410479.685732922,5.4781433E7,4.1473005E7,MITM
192.168.0.141-192.168.0.142-46561-49680-6,192.168.0.142,49680,192.168.0.141,46561,6,7/8/2025 10:31,61469818,1,3,0,0,0,0,0,0,0,0,0,0,0,0.065072586,2.0489939333333336E7,3.5456573410379805E7,6.1431663E7,12339,0,0,0,0,0,6.1469818E7,3.0734909E7,4.344827516495678E7,6.1457479E7,12339,0,0,0,0,32,96,0.016268146425941914,0.048804439,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,3,0,-1,509,0,0,12339,0,12339,12339,6.1431663E7,0,6.1431663E7,6.1431663E7,MITM
192.168.0.140-224.0.0.251-5353-5353-17,192.168.0.140,5353,224.0.0.251,5353,17,7/8/2025 10:30,119808103,5,1,249,45,70,32,49.8,19.188538245525635,45,45,45,0,2.4539241723909107,0.050080085,2.39616206E7,3.600421337254153E7,8.0868535E7,0,8.0868536E7,2.0217134E7,4.043426733333334E7,8.0868535E7,0,0,0,0,0,0,0,0,0,0,40,8,0.041733404,0.008346681,32,70,48.42857142857143,15.841476602652323,250.95238095238096,0,0,0,0,0,0,0,0,0,56.5,49.8,45,0,0,0,0,0,0,5,249,1,45,-1,-1,5,0,1,0,1,1,5.9904051E7,2.9648257600953754E7,8.0868535E7,3.8939567E7,MITM
185.125.190.49-192.168.0.142-80-45598-6,192.168.0.142,45598,185.125.190.49,80,6,7/8/2025 10:33,548039,3,4,87,189,87,0,29,50.22947341949744,189,0,47.25,94.5,503.61379390882763,12.772813613629685,91339.83333333333,143940.42524102348,316112,-17,316218,158109,223474.02712619648,316129,89,548039,182679.6666666667,163745.16639074672,316252,0,0,0,0,0,96,144,5.474062977269865,7.298750636,0,189,34.5,69.45502141674135,4824,0,1,0,0,0,0,0,0,1,39.42857142857143,29,47.25,0,0,0,0,0,0,3,87,4,189,-1,4,1,0,0,0,0,0,0,0,0,0,MITM
192.168.0.141-192.168.0.142-46561-50574-6,192.168.0.141,46561,192.168.0.142,50574,6,7/8/2025 10:32,119960844,3518,3226,472752,134,938,134,134.38089823763497,16.289267390485378,134,0,0.041537508,2.359242683243433,3942.0029422267153,56.21834405,17790.426219783476,26844.933321913883,230343,-195,1.19927416E8,34099.35058288318,28797.12458442157,230407,0,1.19960844E8,37197.16093023262,28099.335345182633,230407,4,0,1,0,0,112576,103640,29.32623581741389,26.892108228248212,0,938,70.12898443291333,68.15386675,4644.949552719939,0,0,0,1,1,0,0,0,0,70.13938316,134.38089823763502,0.041537507749535026,0,0,0,0,0,0,3518,472752,3226,134,-1,3946,3518,0,0,0,0,0,0,0,0,0,MITM
